Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Shrubland,3,1,3,3,1,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Grassland,0,15,30,10,5,10,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Cropland,49,0,12,18,7,7,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Wetland,137,26,0,31,5,70,95,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Lichens_and_Mosses,1,0,0,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Bareland,39,6,16,0,6,24,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Built-up,9,0,0,5,0,1,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Water,137,22,75,55,3,0,118,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Forest,97,26,63,33,6,44,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGF_M_R,Permanent_ice_and_snow,24,1,11,8,1,1,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Grassland,0,0,12,0,0,4,0,74,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Cropland,0,0,9,0,0,1,0,23,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Bareland,0,0,18,0,0,5,0,23,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Forest,0,0,44,0,0,26,0,130,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Wetland,0,0,0,0,0,18,0,190,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Built-up,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Water,0,0,63,0,0,0,0,78,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Grassland,0,0,0,0,0,64,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Cropland,0,0,0,0,0,26,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Wetland,0,0,0,0,0,184,0,0,65,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Bareland,0,0,0,0,0,55,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Built-up,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Water,0,0,0,0,0,0,0,0,122,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Forest,0,0,0,0,0,128,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGF_M_R,Permanent_ice_and_snow,0,0,0,0,0,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Water,65,9,63,52,17,0,63,0,0,56,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Cropland,35,0,9,10,13,1,24,0,0,26,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Wetland,41,6,0,30,6,18,42,0,0,35,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Bareland,34,7,18,0,12,5,19,0,0,25,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Built-up,6,3,0,0,0,0,3,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Forest,65,28,44,57,21,26,0,0,0,65,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Grassland,0,14,12,24,5,4,29,0,0,27,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGF_M_R,Permanent_ice_and_snow,14,3,0,5,5,0,12,0,0,10,0,0
