Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRD_M_R,Wetland,0,0,0,0,0,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRD_M_R,Bareland,0,0,0,0,0,5,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Cropland,0,0,0,0,0,30,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Wetland,0,0,0,0,0,14,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Water,0,0,0,0,0,0,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Forest,0,0,0,0,0,20,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Grassland,0,0,0,0,0,4,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRD_M_R,Bareland,0,0,0,0,0,7,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Water,5,29,21,8,11,0,20,0,0,32,1
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Cropland,14,0,5,2,19,5,24,0,0,42,7
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Built-up,2,6,0,0,0,0,3,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Forest,18,35,8,5,14,13,0,0,0,39,3
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Grassland,0,16,3,0,3,2,11,0,0,22,1
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Wetland,1,2,0,0,3,0,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRD_M_R,Bareland,9,24,0,0,18,5,8,0,0,17,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Grassland,0,27,0,0,2,0,17,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Wetland,0,25,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Bareland,0,25,0,0,5,8,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Water,0,83,0,5,9,0,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Forest,0,45,0,0,18,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRD_M_R,Cropland,0,0,0,0,10,0,13,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Water,10,11,4,18,0,0,15,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Cropland,10,0,3,14,0,8,14,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Wetland,6,3,0,5,0,4,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Forest,10,9,3,10,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Grassland,0,2,0,3,0,3,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Built-up,0,3,0,4,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRD_M_R,Bareland,0,0,0,0,0,1,0,0,0,0,0
