Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Shrubland,3,3,3,2,2,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Grassland,0,12,5,3,6,8,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Cropland,54,0,48,20,46,46,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Wetland,24,5,7,0,18,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Lichens_and_Mosses,1,1,1,1,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Bareland,74,42,0,27,63,57,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Built-up,12,11,12,0,9,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Water,64,23,69,2,0,54,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Forest,69,43,38,20,37,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KKE_M_R,Permanent_ice_and_snow,3,0,5,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Shrubland,0,0,0,0,5,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Grassland,0,0,0,0,12,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Cropland,0,0,0,0,58,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Wetland,0,0,0,0,20,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Bareland,0,0,0,0,82,0,0,42,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Built-up,0,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Forest,0,0,0,0,49,0,0,19,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKE_M_R,Water,0,0,0,0,0,0,0,75,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Water,53,5,53,25,0,27,37,0,89,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Cropland,55,0,48,33,7,23,9,0,68,20,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Bareland,60,16,0,50,4,28,21,0,86,23,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Built-up,9,5,9,0,0,6,0,0,11,6,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Forest,51,20,42,26,11,0,18,0,73,11,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Grassland,0,3,2,1,0,7,3,0,10,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Wetland,1,0,2,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKE_M_R,Permanent_ice_and_snow,2,0,2,1,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Water,0,49,35,8,0,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Grassland,0,13,4,8,4,15,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Wetland,0,11,3,1,10,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Bareland,0,61,0,49,58,24,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Built-up,0,4,2,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Forest,0,55,20,31,35,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Cropland,0,0,13,38,4,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKE_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKE_M_R,Forest,0,0,0,0,11,0,18,0,0,0,4,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKE_M_R,Grassland,0,0,0,0,0,0,3,0,0,0,6,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKE_M_R,Cropland,0,0,0,0,7,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKE_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,5,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKE_M_R,Water,0,0,0,0,0,0,37,0,0,0,4,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKE_M_R,Bareland,0,0,0,0,4,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Cropland,4,0,18,0,8,27,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Bareland,1,12,0,0,21,13,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Built-up,1,12,13,0,3,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Forest,3,8,15,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Water,3,13,58,0,0,40,2,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Wetland,3,5,19,0,15,14,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKE_M_R,Grassland,0,6,9,0,4,7,1,0,0,0,0,1
