Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Grassland,523,161,296,103,160,60,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Non_Wetland,8,1,3,0,1,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Forest,0,84,320,55,118,111,1035,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Shrubland,25,8,6,2,20,0,76,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Wetland,1186,430,0,122,150,358,2258,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Bareland,99,32,41,0,47,45,408,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Built-up,199,47,30,61,0,15,342,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Water,837,166,1081,261,38,0,1248,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Non_Water,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Cropland,69,0,16,4,30,2,163,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R,Permanent_ice_and_snow,1,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Non_Wetland,2,0,15,1,0,1,5,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Shrubland,9,0,22,11,11,8,39,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Grassland,366,0,700,280,112,197,0,125,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Wetland,616,0,0,508,112,984,1364,131,0,0,0,0
