Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Built-up,157,58,0,91,167,0,91,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Water,413,276,0,475,177,55,0,105,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Forest,782,0,0,911,292,129,504,329,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Non_Water,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Cropland,283,106,0,159,137,47,37,29,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Lichens_and_Mosses,0,0,0,0,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVH_M_R,Permanent_ice_and_snow,7,0,0,5,35,0,3,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Wetland,0,0,0,0,0,0,29,0,1415,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Grassland,0,0,0,96,0,0,18,0,1147,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Bareland,0,0,0,176,0,0,10,0,195,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Forest,0,0,0,377,0,0,89,0,2050,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Built-up,0,0,0,75,0,0,1,0,247,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Water,0,0,0,594,0,0,0,0,1111,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Shrubland,0,0,0,0,0,0,0,0,82,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Cropland,0,0,0,5,0,0,0,0,290,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,26,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Grassland,0,183,0,122,152,96,72,108,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Non_Wetland,5,2,0,13,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Wetland,428,125,0,0,229,7,205,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Forest,1288,0,0,533,279,106,264,244,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Bareland,101,9,0,62,0,21,9,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Non_Water,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Water,623,246,0,321,483,14,0,14,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Shrubland,43,10,0,24,16,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Cropland,374,97,0,83,107,52,13,34,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Built-up,244,21,0,92,244,0,13,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Lichens_and_Mosses,1,0,0,5,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVH_M_R,Permanent_ice_and_snow,18,1,0,18,12,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Bareland,0,0,0,0,0,0,224,0,0,155,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Grassland,0,0,0,0,0,0,445,0,0,152,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Wetland,0,0,0,0,0,0,465,0,0,331,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Shrubland,0,0,0,0,0,0,12,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Cropland,0,0,0,0,0,0,19,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Built-up,0,0,0,0,0,0,39,0,0,31,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Forest,0,0,0,0,0,0,663,0,0,349,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVH_M_R,Water,0,0,0,0,0,0,0,0,0,765,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Grassland,0,457,704,100,95,149,18,610,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Wetland,86,273,223,0,25,49,29,426,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Bareland,71,77,470,209,0,220,19,156,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Forest,540,0,870,386,164,224,89,907,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Built-up,95,86,268,83,15,0,1,178,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Water,224,459,616,635,253,209,0,689,0,0,25,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Shrubland,2,5,7,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Cropland,83,109,0,5,3,44,0,150,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVH_M_R,Permanent_ice_and_snow,0,6,42,0,0,3,0,29,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Grassland,0,452,618,340,63,403,319,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Wetland,0,295,234,0,45,267,415,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Bareland,0,70,65,20,0,280,198,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Forest,0,0,515,424,52,525,687,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Shrubland,0,33,5,25,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Water,0,197,114,466,90,186,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Built-up,0,21,36,5,4,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Cropland,0,57,0,4,1,65,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVH_M_R,Permanent_ice_and_snow,0,6,0,3,0,25,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Wetland,177,943,74,0,39,0,306,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Forest,225,0,214,112,135,0,235,0,0,0,0,106
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Shrubland,19,37,20,1,4,0,16,0,0,0,0,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Built-up,62,265,106,9,58,0,43,0,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Water,107,864,13,169,126,0,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Bareland,7,85,18,18,0,0,93,0,0,0,0,53
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Cropland,32,101,0,11,30,0,23,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVH_M_R,Grassland,0,566,189,173,138,0,249,0,0,0,0,89
