,0
Forest,716
Wetland,537
Water,480
Grassland,412
Bareland,195
Cropland,168
Built-up,128
Non_Wetland,124
Shrubland,111
Non_Water,56
Permanent_ice_and_snow,19
Lichens_and_Mosses,3
