,0
Forest,12577
Grassland,9328
Cropland,8438
Shrubland,7676
Water,6128
Bareland,4234
Wetland,3770
Built-up,2398
Non_Wetland,1469
Non_Water,327
Permanent_ice_and_snow,9
Lichens_and_Mosses,6
