,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NWB_M_R,1865
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NWB_M_R,1854
AMAZON_EXTENSION_2024_WorldCover_2021_21NWB_M_R,1698
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NWB_M_R,1692
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NWB_M_R,1592
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NWB_M_R,1342
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NWB_M_R,1176
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NWB_M_R,485
