,0
Forest,22247
Water,18958
Cropland,18282
Wetland,12127
Built-up,9253
Grassland,9152
Bareland,7771
Shrubland,5869
Non_Wetland,5580
Non_Water,1748
Lichens_and_Mosses,34
Permanent_ice_and_snow,31
