Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUR_M_R,Permanent_ice_and_snow,2,0,11,0,2,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Shrubland,0,0,0,0,0,0,0,0,219,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Grassland,0,0,0,0,32,0,71,0,297,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Water,0,0,0,0,0,0,583,0,392,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Cropland,0,0,0,0,14,0,80,0,244,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Bareland,0,0,0,0,14,0,29,0,30,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Built-up,0,0,0,0,0,0,15,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Forest,0,0,0,0,60,0,305,0,338,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUR_M_R,Wetland,0,0,0,0,3,0,0,0,306,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Water,0,0,0,0,0,0,0,0,0,949,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Shrubland,0,0,0,0,222,0,0,0,0,80,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Grassland,0,0,0,0,411,0,0,0,0,170,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Bareland,0,0,0,0,178,0,0,0,0,95,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Forest,0,0,0,0,323,0,0,0,0,321,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Cropland,0,0,0,0,320,0,0,0,0,130,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Built-up,0,0,0,0,43,0,0,0,0,14,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Wetland,0,0,0,0,458,0,0,0,0,318,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUR_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Grassland,0,445,99,98,32,245,71,455,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Bareland,13,339,0,187,14,51,29,291,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Built-up,55,180,22,0,0,51,15,184,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Water,95,616,187,53,0,306,583,737,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Cropland,171,0,67,187,14,239,80,483,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Forest,269,501,96,115,60,0,305,454,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Shrubland,22,52,18,20,0,57,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Wetland,16,76,6,6,3,48,0,77,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUR_M_R,Permanent_ice_and_snow,0,15,2,5,0,1,0,13,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Grassland,0,608,1,87,92,91,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Bareland,0,264,0,100,32,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Shrubland,0,209,0,49,53,84,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Built-up,0,87,2,0,1,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Forest,0,405,0,191,238,0,85,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Water,0,292,27,46,0,88,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Wetland,0,201,0,50,186,146,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Cropland,0,0,5,122,17,76,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUR_M_R,Permanent_ice_and_snow,0,2,2,1,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Shrubland,109,127,82,0,75,219,76,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Cropland,104,0,134,0,52,229,24,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Bareland,10,69,0,0,21,32,2,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Forest,76,42,7,0,41,0,54,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Water,158,171,158,0,0,379,203,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Wetland,159,88,25,0,96,260,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Built-up,6,114,91,0,18,125,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUR_M_R,Grassland,0,197,127,0,92,218,39,0,0,0,0,9
