Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Shrubland,3,3,1,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Grassland,0,11,3,5,3,5,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Cropland,41,0,0,26,14,22,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Wetland,22,9,0,8,0,14,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Lichens_and_Mosses,1,1,0,1,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Bareland,71,37,0,0,27,57,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Built-up,12,11,0,10,0,8,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Water,60,16,3,63,1,0,51,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Forest,59,28,3,25,17,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHV_M_R,Permanent_ice_and_snow,4,0,0,4,0,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Water,0,0,42,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Grassland,0,0,2,0,0,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Cropland,0,0,4,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Wetland,0,0,0,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Bareland,0,0,22,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHV_M_R,Forest,0,0,14,0,0,3,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHV_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHV_M_R,Grassland,0,0,0,0,0,8,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHV_M_R,Wetland,0,0,0,0,0,18,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHV_M_R,Bareland,0,0,0,0,0,63,0,0,32,0,0,0
