Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Shrubland,40,41,13,13,9,7,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Grassland,0,454,201,333,80,87,125,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Non_Wetland,4,8,2,5,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Bareland,310,77,31,25,0,48,61,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Built-up,353,329,90,85,124,0,91,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Water,1027,1140,259,675,290,92,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Forest,835,0,169,396,91,107,246,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Cropland,732,467,0,274,99,132,70,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Wetland,768,484,220,0,31,10,268,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Non_Water,2,2,0,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRS_M_R,Permanent_ice_and_snow,8,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Non_Wetland,3,0,0,10,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Shrubland,30,6,0,16,6,7,8,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Grassland,0,68,0,393,73,109,233,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Cropland,600,57,0,371,121,263,142,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Wetland,404,4,0,0,43,61,515,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Bareland,101,3,0,14,0,64,96,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Built-up,144,35,0,42,105,0,129,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Water,658,100,0,594,81,245,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Forest,677,0,0,624,132,243,573,40,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Non_Water,0,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRS_M_R,Permanent_ice_and_snow,0,0,0,0,2,0,0,0,0,0,0,0
