datasets,count
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",192
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",104
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",99
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",92
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",72
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",59
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",42
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",34
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",27
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",25
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",15
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",13
"AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFS_M_R",11
