,0
Water,3052
Forest,1949
Bareland,1693
Cropland,1432
Grassland,1276
Wetland,1144
Built-up,952
Shrubland,715
Non_Water,340
Non_Wetland,310
Permanent_ice_and_snow,208
Lichens_and_Mosses,75
