Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Shrubland,3,1,3,1,1,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Grassland,0,22,34,14,19,55,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Cropland,83,0,4,15,26,49,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Wetland,175,49,0,47,19,140,87,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Lichens_and_Mosses,3,0,0,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Bareland,47,9,8,0,14,24,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Built-up,26,7,1,10,0,25,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Water,183,48,66,82,12,174,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Forest,129,48,68,50,38,0,57,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R,Permanent_ice_and_snow,46,8,4,2,3,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Grassland,0,0,12,0,0,0,7,123,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Cropland,0,0,16,0,0,0,2,50,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Bareland,0,0,16,0,0,0,3,30,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Built-up,0,0,2,0,0,0,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Forest,0,0,43,0,0,0,24,196,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Wetland,0,0,0,0,0,0,20,317,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Water,0,0,73,0,0,0,0,150,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,24,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Grassland,0,0,0,0,0,0,108,0,16,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Cropland,0,0,0,0,0,0,44,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Wetland,0,0,0,0,0,0,239,0,60,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Bareland,0,0,0,0,0,0,30,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Built-up,0,0,0,0,0,0,9,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Water,0,0,0,0,0,0,0,0,152,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Forest,0,0,0,0,0,0,184,0,51,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,16,0,1,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Water,68,58,73,76,50,86,0,0,0,78,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Cropland,30,0,16,21,22,36,2,0,0,31,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Wetland,49,41,0,49,23,59,20,0,0,45,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Bareland,20,24,16,0,14,18,3,0,0,18,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Built-up,12,15,2,7,0,7,0,0,0,11,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Forest,81,73,43,78,61,0,24,0,0,77,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Grassland,0,40,12,42,23,41,7,0,0,40,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,Permanent_ice_and_snow,12,11,0,13,7,20,0,0,0,10,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Grassland,0,44,83,1,20,58,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Wetland,0,51,0,17,28,75,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Built-up,0,3,5,2,0,2,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Water,0,44,182,30,47,79,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Forest,0,52,112,3,49,0,59,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Cropland,0,0,37,0,22,15,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Bareland,0,21,20,0,15,9,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,Permanent_ice_and_snow,0,13,20,0,4,2,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Water,78,40,75,34,0,114,0,0,0,0,0,32
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Cropland,15,0,9,11,0,16,5,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Wetland,76,42,0,23,0,77,53,0,0,0,0,45
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Built-up,6,9,4,10,0,15,8,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Forest,41,22,25,12,0,0,24,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Grassland,0,8,10,10,0,13,7,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,Bareland,0,2,2,0,0,7,3,0,0,0,0,0
