,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTM_M_R,1565
AMAZON_EXTENSION_2024_WorldCover_2021_21MTM_M_R,1462
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTM_M_R,1368
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTM_M_R,1328
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTM_M_R,1289
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTM_M_R,924
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTM_M_R,660
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTM_M_R,313
