Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Shrubland,297,116,105,94,47,149,122,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Non_Wetland,7,5,1,0,0,6,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Grassland,0,137,50,50,27,140,77,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Bareland,233,88,0,74,25,60,52,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Built-up,204,119,89,0,20,142,15,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Water,202,13,52,4,0,242,172,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Forest,662,203,95,114,143,0,210,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Cropland,488,0,170,159,42,288,120,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Wetland,129,21,13,0,17,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Non_Water,4,2,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Lichens_and_Mosses,0,1,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNF_M_R,Permanent_ice_and_snow,8,2,6,6,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Non_Wetland,5,0,0,0,4,1,19,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Shrubland,104,0,57,28,51,54,65,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Grassland,0,0,31,29,38,145,39,287,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Cropland,642,0,203,121,33,225,28,559,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Wetland,16,0,26,0,148,21,0,109,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Bareland,173,0,0,26,56,37,24,191,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Built-up,166,0,92,0,43,46,0,193,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Water,108,0,20,5,0,182,79,205,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Forest,461,0,148,111,140,0,308,960,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Non_Water,1,0,0,0,3,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Lichens_and_Mosses,3,0,1,1,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNF_M_R,Permanent_ice_and_snow,9,0,6,0,2,0,9,29,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Wetland,0,0,0,0,5,0,0,0,393,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Shrubland,0,0,0,0,0,0,0,0,233,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Grassland,0,0,0,0,3,0,5,0,144,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Forest,0,0,0,0,50,0,146,0,631,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Water,0,0,0,0,0,0,133,0,229,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Bareland,0,0,0,0,0,0,18,0,71,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Built-up,0,0,0,0,0,0,5,0,15,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Cropland,0,0,0,0,1,0,1,0,155,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Non_Wetland,6,0,9,0,1,2,7,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Grassland,0,79,86,22,21,137,25,234,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Wetland,18,0,181,0,30,30,0,135,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Bareland,115,14,0,3,20,14,4,83,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Forest,404,78,395,72,112,0,200,836,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Built-up,141,21,176,0,14,47,0,168,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Water,46,5,148,22,0,305,54,208,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Non_Water,0,0,1,0,4,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Shrubland,101,11,117,26,21,62,40,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Cropland,473,0,344,135,31,182,8,413,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Lichens_and_Mosses,5,0,2,1,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNF_M_R,Permanent_ice_and_snow,17,0,17,0,2,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNF_M_R,Water,0,0,0,0,0,0,0,0,0,155,0,0
