,0
Water,4716
Forest,4320
Wetland,2948
Grassland,2098
Bareland,754
Non_Wetland,615
Built-up,419
Cropland,293
Non_Water,287
Shrubland,50
Permanent_ice_and_snow,2
Lichens_and_Mosses,2
