,0
Forest,8193
Grassland,6375
Shrubland,6057
Cropland,4940
Wetland,3381
Water,2999
Bareland,2368
Built-up,1807
Non_Wetland,931
Non_Water,289
Lichens_and_Mosses,20
Permanent_ice_and_snow,2
