Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Shrubland,3,2,3,3,2,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Grassland,0,21,26,32,5,23,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Cropland,81,0,13,55,18,43,63,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Wetland,110,34,0,47,0,90,74,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Lichens_and_Mosses,2,0,0,2,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Bareland,107,32,7,0,21,88,90,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Built-up,21,8,1,18,0,15,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Water,195,38,58,156,13,0,168,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Forest,136,61,49,111,34,104,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R,Permanent_ice_and_snow,48,2,1,40,2,29,34,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Grassland,0,0,7,0,0,4,0,85,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Cropland,0,0,0,0,0,0,0,37,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Bareland,0,0,33,0,0,14,0,21,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Forest,0,0,38,0,0,15,0,161,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Wetland,0,0,0,0,0,14,0,194,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Water,0,0,74,0,0,0,0,104,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Grassland,0,0,0,0,0,59,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Cropland,0,0,0,0,0,45,0,0,30,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Wetland,0,0,0,0,0,124,0,0,58,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Bareland,0,0,0,0,0,157,0,0,90,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Built-up,0,0,0,0,0,10,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Water,0,0,0,0,0,0,0,0,264,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Forest,0,0,0,0,0,187,0,0,92,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,Permanent_ice_and_snow,0,0,0,0,0,22,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Water,98,62,74,96,72,0,131,0,0,149,38,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Cropland,47,0,0,28,29,0,50,0,0,58,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Wetland,17,5,0,43,1,14,51,0,0,31,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Bareland,71,49,33,0,63,14,64,0,0,89,33,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Built-up,16,11,0,9,0,0,13,0,0,16,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Forest,88,72,38,84,66,15,0,0,0,109,37,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Grassland,0,20,7,33,18,4,39,0,0,33,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,Permanent_ice_and_snow,22,19,0,17,13,0,29,0,0,33,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Grassland,0,18,57,19,18,28,59,0,0,0,0,0
