Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Shrubland,3,1,1,1,3,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Grassland,0,10,2,3,12,6,9,21,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Cropland,71,0,0,0,45,17,46,54,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Wetland,30,4,0,0,7,0,38,26,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Bareland,69,23,0,1,0,2,52,60,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Built-up,17,9,0,0,11,0,12,16,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Water,134,49,4,5,106,9,0,137,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Forest,104,55,3,5,78,22,67,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R,Permanent_ice_and_snow,11,0,0,0,5,0,2,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Shrubland,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Forest,0,0,26,0,0,0,20,0,42,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Wetland,0,0,0,0,0,0,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Grassland,0,0,1,0,0,0,1,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Bareland,0,0,14,0,0,0,11,0,6,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Water,0,0,47,0,0,0,0,0,21,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,Cropland,0,0,6,0,0,0,4,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Shrubland,0,0,0,0,0,0,3,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Grassland,0,0,0,0,0,0,16,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Cropland,0,0,0,0,0,0,58,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Wetland,0,0,0,0,0,0,35,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Bareland,0,0,0,0,0,0,80,0,0,48,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Water,0,0,0,0,0,0,0,0,0,171,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Forest,0,0,0,0,0,0,119,0,0,66,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Built-up,0,0,0,0,0,0,15,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Water,31,103,47,0,89,13,0,104,0,0,120,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Cropland,24,0,6,0,30,9,4,63,0,0,60,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Wetland,0,6,0,0,4,0,0,9,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Bareland,20,62,14,0,0,12,11,54,0,0,53,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Built-up,11,13,0,0,10,0,1,17,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Forest,43,84,26,0,58,26,20,0,0,0,102,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Grassland,0,24,1,0,9,2,1,29,0,0,25,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,Permanent_ice_and_snow,4,3,0,0,4,1,0,3,0,0,13,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Grassland,0,22,6,0,3,13,17,20,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Wetland,0,7,0,0,11,6,16,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Bareland,0,19,1,0,0,32,45,23,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Water,0,49,17,0,72,76,0,79,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Built-up,0,1,0,0,0,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Forest,0,58,35,0,32,59,67,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Cropland,0,0,4,0,8,25,28,37,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,4,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Cropland,9,0,5,0,16,0,14,24,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Water,17,61,12,0,60,0,0,89,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Wetland,3,16,0,0,8,0,6,22,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Bareland,4,9,5,0,0,0,19,22,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Forest,24,32,4,0,29,0,27,0,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Grassland,0,4,2,0,5,0,7,10,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,Built-up,0,4,0,0,0,0,3,9,0,0,0,2
