Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Shrubland,256,62,42,69,131,97,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Non_Wetland,17,2,0,3,15,23,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Grassland,0,309,145,115,407,273,58,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Bareland,329,83,0,118,226,37,54,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Built-up,498,205,195,0,329,15,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Water,1431,226,595,76,1042,655,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Forest,1594,391,340,358,0,606,249,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Cropland,980,0,302,252,592,214,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Wetland,521,87,30,5,334,0,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Non_Water,5,1,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KMT_M_R,Permanent_ice_and_snow,4,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Non_Wetland,9,0,1,0,8,26,8,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Shrubland,95,0,30,22,57,92,47,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Grassland,0,0,97,75,264,349,279,127,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Cropland,702,0,226,232,444,417,354,260,0,0,0,0
