Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Shrubland,3,2,1,3,1,1,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Grassland,0,4,1,2,1,1,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Cropland,33,0,3,18,6,9,21,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Wetland,14,0,0,12,0,15,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Bareland,33,16,0,0,4,30,27,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Built-up,7,4,0,5,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Water,50,3,0,66,0,0,36,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KNC_M_R,Forest,52,21,0,34,14,17,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Grassland,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Cropland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Bareland,0,0,28,0,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Wetland,0,0,0,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Water,0,0,36,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNC_M_R,Forest,0,0,19,0,0,9,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Grassland,0,0,0,0,0,2,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Cropland,0,0,0,0,0,11,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Wetland,0,0,0,0,0,15,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Bareland,0,0,0,0,0,54,0,0,26,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Water,0,0,0,0,0,0,0,0,65,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNC_M_R,Forest,0,0,0,0,0,40,0,0,14,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Water,24,26,36,30,15,0,21,0,0,46,3
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Cropland,24,0,0,9,8,0,15,0,0,26,1
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Bareland,18,22,28,0,26,9,6,0,0,22,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Built-up,4,5,0,3,0,0,3,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Forest,34,40,19,34,18,9,0,0,0,44,2
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Grassland,0,4,0,0,0,0,2,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNC_M_R,Wetland,0,1,0,0,0,0,2,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Grassland,0,2,0,0,3,2,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Forest,0,12,3,8,17,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Wetland,0,0,0,7,0,4,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Cropland,0,0,0,2,12,2,17,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Bareland,0,0,0,0,0,18,31,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Water,0,0,0,31,11,0,22,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNC_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNC_M_R,Cropland,3,0,0,2,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNC_M_R,Forest,5,9,0,14,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNC_M_R,Water,0,10,2,18,0,0,19,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNC_M_R,Grassland,0,4,0,2,0,3,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNC_M_R,Wetland,0,13,0,9,0,7,11,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNC_M_R,Bareland,0,14,0,0,0,11,6,0,0,0,0
