Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Shrubland,299,58,86,82,52,207,95,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Non_Wetland,2,0,0,0,0,1,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Grassland,0,152,71,30,63,225,104,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Bareland,242,59,0,84,48,165,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Built-up,274,128,140,0,26,255,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Water,623,113,339,17,0,513,231,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Forest,763,245,237,161,215,0,233,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Cropland,429,0,182,135,80,351,75,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Non_Water,3,1,1,0,2,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Wetland,150,15,11,0,34,79,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Lichens_and_Mosses,1,0,2,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R,Permanent_ice_and_snow,9,0,3,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Non_Wetland,2,0,0,0,4,2,5,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Shrubland,99,0,52,31,53,59,21,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Grassland,0,0,65,47,91,139,3,274,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Cropland,705,0,144,148,103,232,8,462,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Bareland,235,0,0,84,178,35,0,145,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Built-up,212,0,147,0,59,44,0,240,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Water,390,0,168,73,0,174,6,439,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Forest,701,0,315,256,410,0,84,1122,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Non_Water,1,0,0,0,9,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Wetland,67,0,18,11,218,81,0,142,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Lichens_and_Mosses,2,0,0,1,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,Permanent_ice_and_snow,9,0,5,0,1,0,0,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Non_Wetland,2,0,5,0,1,1,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Grassland,0,29,85,19,48,89,0,217,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Wetland,85,0,40,1,105,24,0,184,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Built-up,290,0,204,0,29,26,1,218,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Forest,765,75,553,154,256,0,9,1088,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Bareland,348,1,0,50,46,23,0,79,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Water,477,0,263,43,0,127,2,541,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Non_Water,3,0,2,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Shrubland,111,5,108,29,21,35,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Cropland,677,0,266,107,55,193,1,357,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Lichens_and_Mosses,4,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,Permanent_ice_and_snow,4,0,13,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Shrubland,0,0,0,0,0,0,0,0,199,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Wetland,0,0,0,0,3,0,0,0,330,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Grassland,0,0,0,0,7,0,35,0,184,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Water,0,0,0,0,0,0,369,0,268,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Bareland,0,0,0,0,4,0,45,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Cropland,0,0,0,0,0,0,7,0,132,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Built-up,0,0,0,0,5,0,16,0,9,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,Forest,0,0,0,0,48,0,191,0,456,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Grassland,0,0,0,0,159,0,0,0,0,103,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Water,0,0,0,0,0,0,0,0,0,725,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Shrubland,0,0,0,0,64,0,0,0,0,48,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Bareland,0,0,0,0,108,0,0,0,0,75,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Cropland,0,0,0,0,81,0,0,0,0,61,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Built-up,0,0,0,0,34,0,0,0,0,11,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Wetland,0,0,0,0,139,0,0,0,0,140,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,Forest,0,0,0,0,323,0,0,0,0,289,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Grassland,0,573,65,102,7,257,35,361,0,0,30,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Bareland,1,373,0,190,4,102,45,319,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Water,1,799,230,107,0,206,369,506,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Forest,134,947,81,288,48,0,191,888,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Built-up,7,255,4,0,5,98,16,228,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Cropland,24,0,4,103,0,231,7,297,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Wetland,2,89,3,1,3,70,0,92,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Shrubland,5,64,7,18,0,36,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,Permanent_ice_and_snow,0,15,0,3,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Grassland,0,485,6,147,82,167,45,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Forest,0,649,0,384,301,0,133,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Shrubland,0,204,0,107,72,82,56,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Built-up,0,56,11,0,13,21,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Bareland,0,179,0,185,114,50,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Water,0,187,19,38,0,52,77,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Wetland,0,63,0,8,49,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Cropland,0,0,5,92,17,77,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,Permanent_ice_and_snow,0,0,0,8,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Forest,129,160,172,0,59,0,22,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Shrubland,77,68,91,0,82,305,37,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Water,33,12,142,0,0,491,104,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Bareland,2,22,0,0,45,66,3,0,0,0,0,29
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Cropland,78,0,127,0,49,236,44,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Wetland,23,7,11,0,38,110,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Built-up,9,103,194,0,34,281,2,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,Grassland,0,134,163,0,88,236,33,0,0,0,0,20
