Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Shrubland,3,3,3,3,2,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Grassland,0,40,45,9,7,13,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Cropland,99,0,53,40,32,15,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Wetland,104,39,0,41,1,72,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Lichens_and_Mosses,3,3,1,1,2,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Bareland,100,61,48,0,29,52,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Built-up,26,24,14,18,0,12,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Water,144,32,130,83,8,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Forest,74,29,71,26,14,22,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LDC_M_R,Permanent_ice_and_snow,14,0,4,11,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Grassland,0,0,8,0,0,2,0,89,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Cropland,0,0,14,0,0,4,0,81,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Bareland,0,0,19,0,0,5,0,95,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Built-up,0,0,0,0,0,0,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Forest,0,0,8,0,0,4,0,97,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Wetland,0,0,0,0,0,17,0,186,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Water,0,0,45,0,0,0,0,122,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDC_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Grassland,0,0,0,0,0,53,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Cropland,0,0,0,0,0,76,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Wetland,0,0,0,0,0,174,0,0,61,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Lichens_and_Mosses,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Bareland,0,0,0,0,0,108,0,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Built-up,0,0,0,0,0,23,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Water,0,0,0,0,0,0,0,0,185,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Forest,0,0,0,0,0,54,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDC_M_R,Permanent_ice_and_snow,0,0,0,0,0,11,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Water,66,1,45,65,22,0,50,0,0,139,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Cropland,69,0,14,50,37,4,31,0,0,89,34,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Wetland,21,4,0,28,4,17,29,0,0,61,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Bareland,58,6,19,0,44,5,20,0,0,90,32,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Built-up,22,4,0,14,0,0,13,0,0,27,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Forest,41,11,8,28,7,4,0,0,0,89,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Grassland,0,13,8,19,11,2,24,0,0,38,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDC_M_R,Permanent_ice_and_snow,1,0,0,2,0,0,1,0,0,23,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Grassland,0,34,42,5,41,21,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Wetland,0,24,0,11,47,38,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Bareland,0,57,50,0,66,45,1,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Built-up,0,2,2,1,0,2,0,0,0,0,0,0
