Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Shrubland,3,2,3,1,1,1,2,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Grassland,0,18,39,6,5,11,14,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Cropland,83,0,81,29,17,30,37,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Wetland,131,24,0,62,4,70,63,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Built-up,25,11,20,17,0,10,13,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Water,143,27,141,86,8,0,70,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Forest,85,25,78,30,12,41,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Bareland,46,4,27,0,3,3,9,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R,Permanent_ice_and_snow,12,0,8,5,2,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Grassland,0,0,13,0,0,6,0,62,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Cropland,0,0,26,0,0,10,0,110,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Built-up,0,0,4,0,0,2,0,22,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Forest,0,0,33,0,0,18,0,124,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Wetland,0,0,0,0,0,24,0,237,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Water,0,0,54,0,0,0,0,113,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Bareland,0,0,7,0,0,0,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Cropland,0,0,0,0,0,90,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Wetland,0,0,0,0,0,131,0,0,52,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Built-up,0,0,0,0,0,28,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Water,0,0,0,0,0,0,0,0,123,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Forest,0,0,0,0,0,71,0,0,36,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Grassland,0,0,0,0,0,33,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Bareland,0,0,0,0,0,22,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,Permanent_ice_and_snow,0,0,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Water,18,68,68,4,38,0,79,0,0,114,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Cropland,25,0,26,0,27,10,71,0,0,80,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Wetland,15,55,0,0,7,24,61,0,0,82,0
