,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LZH_M_R,6858
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZH_M_R,6545
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZH_M_R,6090
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZH_M_R,6040
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZH_M_R,5723
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZH_M_R,5085
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZH_M_R,3733
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZH_M_R,1517
