Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Shrubland,299,50,67,86,188,14,46,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Non_Wetland,10,0,0,0,7,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Grassland,0,156,57,60,345,9,32,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Bareland,253,56,0,57,66,5,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Built-up,253,48,48,0,177,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Forest,827,142,84,78,0,123,187,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Cropland,476,0,127,80,286,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Wetland,401,2,4,1,462,100,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Water,498,0,80,12,640,0,321,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22MHS_M_R,Permanent_ice_and_snow,10,0,0,1,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Non_Wetland,2,0,0,0,2,3,11,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Shrubland,83,0,60,20,41,22,55,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Grassland,0,0,101,30,209,48,88,330,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Cropland,381,0,151,24,252,3,33,383,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Wetland,76,0,7,6,320,370,0,262,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Bareland,93,0,0,19,35,57,6,89,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Built-up,133,0,102,0,33,16,6,143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Water,132,0,43,17,348,0,121,257,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Forest,547,0,201,74,0,316,347,801,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHS_M_R,Permanent_ice_and_snow,0,0,6,0,0,2,1,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Wetland,0,0,0,0,0,90,0,0,610,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Shrubland,0,0,0,0,0,0,0,0,194,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Grassland,0,0,0,0,0,12,58,0,331,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Forest,0,0,0,0,0,177,323,0,1217,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Water,0,0,0,0,0,0,352,0,426,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Cropland,0,0,0,0,0,0,2,0,41,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Bareland,0,0,0,0,0,6,10,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Built-up,0,0,0,0,0,2,7,0,21,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Non_Wetland,2,0,2,0,1,1,12,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Grassland,0,144,180,46,110,40,101,304,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Wetland,57,0,32,5,183,164,0,181,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Bareland,43,35,0,10,2,5,5,46,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Forest,522,168,369,73,0,201,634,752,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Built-up,114,18,155,0,13,5,3,116,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Water,37,1,119,14,322,0,550,208,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Shrubland,84,30,80,24,24,15,47,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Cropland,266,0,277,35,48,2,8,178,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHS_M_R,Permanent_ice_and_snow,0,0,6,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Grassland,0,0,0,0,0,25,0,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Wetland,0,0,0,0,0,265,0,0,0,229,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Shrubland,0,0,0,0,0,19,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Bareland,0,0,0,0,0,15,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Cropland,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Water,0,0,0,0,0,0,0,0,0,351,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Forest,0,0,0,0,0,203,0,0,0,163,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHS_M_R,Built-up,0,0,0,0,0,7,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Grassland,0,221,32,89,294,12,58,423,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Wetland,29,6,46,2,227,90,0,131,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Bareland,30,136,0,87,71,6,10,225,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Built-up,58,105,7,0,63,2,7,164,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Forest,458,307,127,114,0,177,323,716,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Cropland,161,0,6,62,231,0,2,330,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Water,73,48,100,24,318,0,352,305,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Shrubland,21,25,5,16,31,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHS_M_R,Permanent_ice_and_snow,1,5,0,1,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Grassland,0,486,3,151,226,43,132,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Forest,0,432,0,333,0,433,438,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Shrubland,0,128,0,99,75,42,45,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Wetland,0,27,1,19,94,192,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Bareland,0,143,0,80,31,23,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Built-up,0,21,4,0,8,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Water,0,16,3,36,76,0,334,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Cropland,0,0,3,40,94,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHS_M_R,Permanent_ice_and_snow,0,0,0,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHS_M_R,Wetland,156,0,13,0,450,277,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHS_M_R,Bareland,10,27,0,0,21,8,1,0,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHS_M_R,Forest,186,181,74,0,0,137,81,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHS_M_R,Shrubland,91,85,81,0,163,37,16,0,0,0,0,5
