Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLG_M_R,Built-up,0,0,4,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Grassland,0,0,0,0,0,80,0,0,35,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Cropland,0,0,0,0,0,147,0,0,46,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Wetland,0,0,0,0,0,150,0,0,72,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Bareland,0,0,0,0,0,167,0,0,87,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Built-up,0,0,0,0,0,8,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Water,0,0,0,0,0,0,0,0,299,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Forest,0,0,0,0,0,167,0,0,89,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLG_M_R,Permanent_ice_and_snow,0,0,0,0,0,15,0,0,14,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Water,88,95,85,82,67,0,121,0,0,136,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Cropland,73,0,38,43,29,28,80,0,0,93,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Wetland,25,24,0,18,3,13,53,0,0,33,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Bareland,73,69,38,0,61,19,71,0,0,80,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Built-up,9,12,4,6,0,4,12,0,0,15,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Forest,76,81,49,65,46,35,0,0,0,107,22,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Grassland,0,35,12,24,15,8,46,0,0,55,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLG_M_R,Permanent_ice_and_snow,17,14,0,9,4,0,22,0,0,23,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Water,0,171,88,130,46,0,120,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Grassland,0,89,29,10,19,32,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Wetland,0,116,0,33,16,60,73,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Bareland,0,71,2,0,22,72,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Built-up,0,6,1,3,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Forest,0,87,60,42,53,82,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Cropland,0,0,11,24,26,32,47,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLG_M_R,Permanent_ice_and_snow,0,15,0,6,6,13,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Water,70,77,63,105,0,0,136,0,0,0,0,56
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Cropland,39,0,32,43,0,27,36,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Wetland,62,44,0,41,0,59,78,0,0,0,0,41
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Bareland,11,34,8,0,0,25,33,0,0,0,0,22
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Built-up,6,10,0,8,0,6,18,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Forest,34,36,17,44,0,31,0,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLG_M_R,Grassland,0,9,8,11,0,10,15,0,0,0,0,7
