Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,Built-up,0,0,1,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,Water,0,0,58,0,0,0,0,88,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,24,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Grassland,0,0,0,0,0,41,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Cropland,0,0,0,0,0,155,0,0,48,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Wetland,0,0,0,0,0,94,0,0,56,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Bareland,0,0,0,0,0,110,0,0,80,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Water,0,0,0,0,0,0,0,0,260,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Forest,0,0,0,0,0,128,0,0,64,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Built-up,0,0,0,0,0,2,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,Permanent_ice_and_snow,0,0,0,0,0,27,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Water,76,82,58,72,44,0,92,0,0,115,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Cropland,70,0,37,61,43,30,74,0,0,86,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Wetland,22,35,0,16,0,16,45,0,0,29,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Bareland,71,62,36,0,53,22,61,0,0,93,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Built-up,8,12,1,5,0,4,9,0,0,7,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Forest,76,77,39,71,49,33,0,0,0,92,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Grassland,0,31,10,17,11,8,36,0,0,38,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,Permanent_ice_and_snow,27,29,0,19,9,0,32,0,0,48,4,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Water,0,236,75,76,30,0,97,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Grassland,0,92,20,3,19,17,36,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Wetland,0,129,0,16,14,63,76,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Bareland,0,108,42,0,18,79,67,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Built-up,0,7,0,1,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Forest,0,124,46,11,36,59,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Cropland,0,0,22,12,31,21,46,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,Permanent_ice_and_snow,0,49,8,6,17,15,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Water,48,66,80,119,0,0,108,0,0,0,0,64
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Cropland,44,0,37,51,0,31,46,0,0,0,0,48
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Wetland,32,27,0,55,0,48,62,0,0,0,0,50
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Built-up,5,11,0,7,0,2,16,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Forest,26,22,25,35,0,27,0,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Bareland,1,12,4,0,0,21,16,0,0,0,0,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,Grassland,0,6,7,11,0,7,10,0,0,0,0,9
