Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Grassland,543,66,207,100,57,109,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Non_Wetland,4,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Cropland,256,0,36,56,4,11,298,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Bareland,142,7,0,21,1,25,184,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Built-up,227,5,52,0,3,24,286,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Water,1033,0,486,28,60,0,1041,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Forest,0,11,89,57,30,172,643,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Shrubland,10,0,1,2,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Wetland,225,0,33,3,0,58,255,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R,Permanent_ice_and_snow,4,0,0,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Non_Wetland,0,0,0,0,6,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Grassland,120,0,335,95,193,245,0,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Cropland,43,0,139,50,52,20,302,0,0,0,0,0
