,0
Forest,13566
Grassland,12773
Shrubland,7350
Cropland,7319
Water,7213
Wetland,5031
Bareland,4222
Built-up,3335
Non_Wetland,1599
Non_Water,371
Lichens_and_Mosses,19
Permanent_ice_and_snow,9
