Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Shrubland,277,74,84,85,157,101,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Non_Wetland,0,0,0,0,0,14,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Grassland,0,150,67,64,217,102,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Bareland,278,45,0,53,54,12,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Built-up,273,86,114,0,146,16,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Water,325,6,50,5,194,263,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Forest,682,148,125,171,0,285,48,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Cropland,459,0,196,117,228,56,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Non_Water,2,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Wetland,86,0,5,1,86,0,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Lichens_and_Mosses,4,1,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRG_M_R,Permanent_ice_and_snow,28,0,14,1,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Non_Wetland,4,0,0,0,2,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Shrubland,80,0,48,44,59,0,28,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Grassland,0,0,41,90,179,0,22,310,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Cropland,341,0,137,220,211,0,24,415,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Bareland,163,0,0,89,73,0,94,126,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Built-up,145,0,35,0,59,0,38,180,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Water,58,0,7,51,265,0,0,256,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Forest,452,0,171,169,0,0,104,897,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Non_Water,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Wetland,120,0,0,9,286,0,43,212,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Lichens_and_Mosses,1,0,0,3,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRG_M_R,Permanent_ice_and_snow,10,0,18,0,14,0,18,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Non_Wetland,1,0,1,0,1,0,2,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Grassland,0,19,132,53,116,0,39,399,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Bareland,106,12,0,52,10,0,32,99,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Built-up,174,19,222,0,15,0,31,207,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Forest,541,28,449,94,0,0,158,1081,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Non_Water,0,0,0,0,0,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Water,44,0,62,6,134,0,0,325,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Shrubland,68,7,77,28,18,0,35,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Cropland,409,0,314,180,104,0,41,412,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Wetland,35,0,20,2,121,0,65,331,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Lichens_and_Mosses,3,0,5,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRG_M_R,Permanent_ice_and_snow,14,0,37,1,0,0,1,19,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Shrubland,0,0,0,0,0,0,0,0,182,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Grassland,0,0,0,0,0,13,7,0,212,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Water,0,0,0,0,0,155,0,0,179,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Forest,0,0,0,0,0,116,74,0,525,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Cropland,0,0,0,0,0,1,0,0,58,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Bareland,0,0,0,0,0,3,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Built-up,0,0,0,0,0,3,0,0,23,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Wetland,0,0,0,0,0,0,28,0,373,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Shrubland,0,0,0,0,0,0,55,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Grassland,0,0,0,0,0,0,73,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Forest,0,0,0,0,0,0,119,0,0,112,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Bareland,0,0,0,0,0,0,36,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Cropland,0,0,0,0,0,0,64,0,0,18,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Wetland,0,0,0,0,0,0,112,0,0,80,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Built-up,0,0,0,0,0,0,36,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Water,0,0,0,0,0,0,0,0,0,237,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Grassland,0,399,16,104,312,13,7,345,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Bareland,9,334,0,103,126,3,0,229,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Built-up,42,228,19,0,111,3,0,209,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Water,22,146,25,55,223,155,0,166,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Forest,252,607,57,186,0,116,74,547,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Cropland,79,0,3,99,275,1,0,318,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Shrubland,24,62,7,29,55,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Wetland,34,52,1,2,133,0,28,50,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRG_M_R,Permanent_ice_and_snow,0,39,2,3,16,0,0,30,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Grassland,0,416,11,166,262,89,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Built-up,0,56,7,0,27,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Forest,0,373,2,314,0,253,184,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Shrubland,0,125,1,113,136,45,35,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Bareland,0,122,0,125,90,5,33,0,0,0,0,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Water,0,10,7,20,31,80,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Cropland,0,0,4,118,106,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Wetland,0,0,0,0,23,0,86,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRG_M_R,Permanent_ice_and_snow,0,4,0,7,12,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Forest,233,225,95,0,0,96,157,0,0,0,0,33
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Shrubland,117,117,75,0,197,45,60,0,0,0,0,48
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Cropland,97,0,110,0,103,2,11,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Built-up,36,124,96,0,183,7,17,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Bareland,4,54,0,0,52,0,6,0,0,0,0,88
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Wetland,78,0,2,0,89,0,94,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Water,26,4,31,0,97,73,0,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRG_M_R,Grassland,0,130,128,0,165,47,37,0,0,0,0,32
