Dataset,MajorityClass,Cropland,Bareland,Built-up,Forest,Water,Wetland,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNQ_M_R,Wetland,0,13,24,3,108,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNQ_M_R,Permanent_ice_and_snow,0,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Grassland,18,63,84,57,6,65,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Forest,3,253,195,0,159,286,271,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Non_Wetland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Water,2,380,261,70,0,229,66,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Shrubland,1,10,5,4,0,4,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Built-up,1,219,0,13,34,57,81,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Cropland,0,35,69,35,2,9,134,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Wetland,0,34,22,1,16,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Bareland,1,0,11,0,8,6,16,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNQ_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Grassland,0,0,0,0,2,20,0,0,189,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Wetland,0,0,0,0,0,0,0,0,213,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Water,0,0,0,0,0,433,0,0,354,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Shrubland,0,0,0,0,0,0,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Cropland,0,0,0,0,0,1,0,0,40,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Built-up,0,0,0,0,5,88,0,0,147,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Forest,0,0,0,0,36,185,0,0,531,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNQ_M_R,Bareland,0,0,0,0,7,54,0,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Grassland,0,0,0,0,55,0,0,0,0,34,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Shrubland,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Bareland,0,0,0,0,75,0,0,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Cropland,0,0,0,0,13,0,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Wetland,0,0,0,0,44,0,0,0,0,71,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Built-up,0,0,0,0,95,0,0,0,0,65,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Water,0,0,0,0,0,0,0,0,0,504,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Forest,0,0,0,0,188,0,0,0,0,173,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Grassland,283,13,111,162,2,20,0,299,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Bareland,75,0,183,37,8,69,0,75,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Forest,320,44,267,0,48,213,33,489,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Wetland,26,1,16,36,0,0,0,65,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Built-up,148,6,0,97,5,97,2,184,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Water,225,136,423,276,0,533,5,403,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Cropland,0,1,21,45,0,1,0,65,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNQ_M_R,Permanent_ice_and_snow,1,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Grassland,177,0,150,90,84,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Wetland,26,0,122,56,109,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Forest,159,4,351,0,382,98,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Built-up,28,7,0,38,64,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Bareland,18,0,98,21,148,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Water,29,34,309,104,0,54,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Cropland,0,0,55,18,2,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNQ_M_R,Permanent_ice_and_snow,0,0,1,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Wetland,5,5,0,222,97,0,19,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Built-up,94,38,0,222,142,0,82,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Water,9,29,0,418,0,14,13,0,0,0,0,59
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Forest,59,27,0,0,71,4,71,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Bareland,3,0,0,34,51,4,4,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Cropland,0,16,0,36,11,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Grassland,61,27,0,132,58,17,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNQ_M_R,Shrubland,0,0,0,1,0,0,0,0,0,0,0,0
