Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Shrubland,329,36,129,78,187,28,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Grassland,0,129,71,52,262,26,23,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Bareland,207,26,0,32,72,4,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Built-up,273,63,156,0,179,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Water,696,55,304,3,549,86,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Forest,975,218,258,175,0,119,135,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Non_Wetland,6,0,0,0,2,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Non_Water,4,0,1,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Cropland,429,0,230,147,310,2,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Wetland,116,2,4,0,58,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R,Permanent_ice_and_snow,18,0,8,1,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Shrubland,112,0,48,24,57,9,47,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Non_Wetland,1,0,0,0,3,3,1,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Grassland,0,0,64,43,155,0,123,194,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Wetland,24,0,5,0,30,0,82,52,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Bareland,119,0,0,35,54,0,125,109,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Built-up,178,0,109,0,75,0,30,195,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Water,291,0,47,3,192,0,0,405,0,0,0,0
