Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Shrubland,3,3,3,1,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Grassland,0,26,37,16,4,19,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Cropland,59,0,29,17,7,11,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Wetland,159,43,0,38,3,77,104,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Lichens_and_Mosses,3,2,1,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Bareland,61,13,22,0,29,19,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Built-up,14,5,1,5,0,2,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Water,165,24,80,67,8,0,115,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Forest,114,38,61,35,23,49,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R,Permanent_ice_and_snow,31,4,8,4,1,2,11,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Grassland,0,0,11,0,0,7,0,115,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Cropland,0,0,14,0,0,0,0,41,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Bareland,0,0,9,0,0,5,0,38,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Built-up,0,0,3,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Forest,0,0,40,0,0,20,0,163,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Wetland,0,0,0,0,0,18,0,251,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Water,0,0,60,0,0,0,0,104,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,27,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Grassland,0,0,0,0,0,79,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Cropland,0,0,0,0,0,39,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Wetland,0,0,0,0,0,189,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Lichens_and_Mosses,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Bareland,0,0,0,0,0,39,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Built-up,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Water,0,0,0,0,0,0,0,0,129,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Forest,0,0,0,0,0,122,0,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,Permanent_ice_and_snow,0,0,0,0,0,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Water,76,21,60,65,18,0,69,0,0,75,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Cropland,46,0,14,16,14,0,27,0,0,31,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Wetland,43,26,0,44,6,18,51,0,0,39,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Bareland,50,16,9,0,22,5,26,0,0,35,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Built-up,9,5,3,3,0,0,4,0,0,7,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Forest,75,53,40,71,26,20,0,0,0,67,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Grassland,0,29,11,34,8,7,38,0,0,35,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,Permanent_ice_and_snow,12,6,0,10,2,0,13,0,0,12,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGE_M_R,Grassland,0,41,73,4,13,17,46,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGE_M_R,Wetland,0,66,0,8,9,55,69,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGE_M_R,Built-up,0,2,1,0,0,2,4,0,0,0,0,0
