,0
Water,1876
Forest,1624
Bareland,1594
Cropland,1226
Wetland,827
Grassland,669
Built-up,439
Shrubland,314
Non_Water,283
Non_Wetland,183
Permanent_ice_and_snow,49
Lichens_and_Mosses,25
