Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDE_M_R,Shrubland,0,0,0,0,0,0,0,0,100,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDE_M_R,Bareland,0,0,0,2,0,0,3,0,40,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDE_M_R,Cropland,0,0,0,11,0,0,16,0,802,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDE_M_R,Built-up,0,0,0,3,0,0,4,0,132,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Grassland,0,79,50,215,129,14,6,45,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Non_Wetland,3,2,0,20,6,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Forest,479,0,106,1027,750,28,102,247,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Water,31,223,8,904,825,31,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Shrubland,38,14,3,50,46,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Wetland,13,23,0,0,72,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Bareland,37,5,7,10,0,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Cropland,556,203,0,371,498,97,5,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDE_M_R,Built-up,171,29,18,72,174,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Wetland,0,0,0,0,0,0,128,0,0,178,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Shrubland,0,0,0,0,0,0,3,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Water,0,0,0,0,0,0,0,0,0,653,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Grassland,0,0,0,0,0,0,43,0,0,54,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Bareland,0,0,0,0,0,0,6,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Cropland,0,0,0,0,0,0,46,0,0,31,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Forest,0,0,0,0,0,0,228,0,0,184,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDE_M_R,Built-up,0,0,0,0,0,0,6,0,0,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Grassland,0,210,394,27,9,125,30,499,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Wetland,0,187,54,0,29,11,37,231,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Water,0,388,427,312,100,85,0,651,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Forest,4,0,749,165,69,271,127,1026,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Cropland,0,247,0,11,4,234,16,610,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Bareland,0,15,160,2,0,114,3,123,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Built-up,0,28,154,3,0,0,4,126,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDE_M_R,Shrubland,0,2,7,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Grassland,0,138,541,6,0,107,52,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Forest,0,0,917,50,0,365,492,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Shrubland,0,25,55,0,0,9,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Wetland,0,125,275,0,0,12,175,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Bareland,0,15,159,0,0,91,29,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Water,0,118,511,63,0,25,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Built-up,0,6,73,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDE_M_R,Cropland,0,157,0,0,0,167,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Forest,130,0,202,11,55,0,110,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Cropland,142,257,0,2,101,0,82,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Wetland,80,370,44,0,4,0,255,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Shrubland,5,57,25,0,2,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Water,53,507,23,51,13,0,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Bareland,3,58,30,0,0,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Built-up,11,95,123,0,48,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDE_M_R,Grassland,0,134,102,1,63,0,63,0,0,0,0,0
