,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LUD_M_R,11066
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUD_M_R,10958
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUD_M_R,10698
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUD_M_R,10696
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUD_M_R,9866
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUD_M_R,8102
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUD_M_R,4421
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUD_M_R,1154
