,0
Water,4587
Forest,4204
Wetland,2119
Grassland,998
Non_Wetland,646
Bareland,450
Built-up,443
Non_Water,369
Shrubland,155
Cropland,25
Lichens_and_Mosses,17
Permanent_ice_and_snow,1
