Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Cropland,0,0,0,0,0,129,0,0,25,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Wetland,0,0,0,0,0,122,0,0,39,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Bareland,0,0,0,0,0,115,0,0,43,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Built-up,0,0,0,0,0,18,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Water,0,0,0,0,0,0,0,0,204,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Forest,0,0,0,0,0,110,0,0,38,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,Grassland,0,0,0,0,0,28,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Water,11,122,63,66,47,0,116,0,0,71,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Cropland,24,0,19,45,44,19,75,0,0,61,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Wetland,0,43,0,15,6,8,54,0,0,29,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Bareland,15,95,29,0,48,21,78,0,0,66,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Built-up,8,17,1,8,0,2,12,0,0,10,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Forest,24,93,29,41,36,24,0,0,0,63,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Grassland,0,36,5,16,12,6,33,0,0,29,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,Permanent_ice_and_snow,0,13,0,0,2,0,11,0,0,7,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Water,0,210,50,48,107,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Grassland,0,68,2,0,19,7,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Wetland,0,109,0,10,23,51,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Bareland,0,87,28,0,51,58,34,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Built-up,0,6,0,0,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Forest,0,100,30,12,55,53,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Cropland,0,0,6,3,51,21,28,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,Permanent_ice_and_snow,0,8,5,0,4,4,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Water,44,55,59,112,0,0,81,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Cropland,35,0,24,37,0,24,31,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Wetland,13,21,0,52,0,48,29,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Bareland,3,4,2,0,0,13,6,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Built-up,5,17,1,19,0,6,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Forest,20,24,18,32,0,27,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,Grassland,0,3,0,5,0,3,4,0,0,0,0,0
