Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Shrubland,475,189,131,94,93,200,198,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Non_Wetland,0,0,0,0,0,0,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Grassland,0,258,73,49,52,248,263,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Bareland,251,62,0,79,16,104,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Built-up,439,190,165,0,20,223,37,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Water,1788,320,212,32,0,725,865,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Forest,1160,379,102,114,201,0,508,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Cropland,689,0,227,127,58,315,210,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Non_Water,4,1,0,0,4,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Wetland,840,234,40,3,205,334,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Non_Wetland,6,0,0,1,1,1,0,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Shrubland,127,0,33,33,50,46,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Grassland,0,0,33,100,87,149,0,795,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Cropland,839,0,77,245,86,195,0,849,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Bareland,216,0,0,61,86,17,0,164,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Built-up,231,0,78,0,60,100,0,331,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Water,643,0,65,65,0,205,0,1610,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Forest,597,0,121,271,240,0,0,1893,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Non_Water,2,0,0,0,5,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Wetland,276,0,1,27,458,140,0,1385,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,Lichens_and_Mosses,0,0,0,1,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Non_Wetland,3,3,1,0,4,5,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Grassland,0,65,110,39,161,230,0,695,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Bareland,190,14,0,46,17,17,0,155,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Water,407,79,229,46,0,414,0,1357,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Forest,618,119,392,137,350,0,0,1356,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Built-up,309,16,291,0,15,68,0,291,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Non_Water,0,0,0,0,6,2,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Shrubland,122,7,70,27,51,54,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Cropland,755,0,369,208,161,253,0,803,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Wetland,254,109,37,8,522,386,0,993,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Lichens_and_Mosses,1,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Shrubland,0,0,0,0,0,0,0,0,460,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Grassland,0,0,0,0,15,0,156,0,608,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Water,0,0,0,0,0,0,707,0,911,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Cropland,0,0,0,0,1,0,45,0,460,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Built-up,0,0,0,0,0,0,23,0,43,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Forest,0,0,0,0,88,0,371,0,831,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Bareland,0,0,0,0,1,0,28,0,37,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,Wetland,0,0,0,0,26,0,0,0,1384,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Shrubland,0,0,0,0,177,0,0,0,0,95,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Grassland,0,0,0,0,289,0,0,0,0,156,0,0
