,0
Grassland,8193
Forest,8004
Water,6792
Bareland,3560
Wetland,2482
Cropland,2419
Built-up,2070
Shrubland,1207
Non_Wetland,768
Non_Water,385
Permanent_ice_and_snow,35
Lichens_and_Mosses,33
