Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Shrubland,3,3,3,3,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Grassland,0,18,10,9,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Cropland,61,0,32,38,16,13,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Wetland,88,29,0,38,1,35,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Lichens_and_Mosses,2,3,1,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Bareland,86,61,49,0,27,41,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Built-up,17,13,8,14,0,8,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Water,100,52,63,89,13,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Forest,47,20,38,17,0,14,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R,Permanent_ice_and_snow,4,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Grassland,0,0,3,0,0,0,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Bareland,0,0,33,0,0,5,0,83,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Built-up,0,0,3,0,0,1,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Forest,0,0,2,0,0,1,0,58,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Wetland,0,0,0,0,0,10,0,103,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Water,0,0,45,0,0,0,0,68,0,0,0,0
