,0
Forest,6031
Shrubland,6026
Grassland,5594
Cropland,5384
Bareland,4314
Water,4190
Built-up,2272
Wetland,1957
Non_Wetland,1082
Non_Water,461
Permanent_ice_and_snow,192
Lichens_and_Mosses,32
