Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,Built-up,9,9,2,6,0,0,10,0,0,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,Forest,51,40,40,15,28,13,0,0,0,98,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,Grassland,0,14,10,6,8,2,17,0,0,41,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,Permanent_ice_and_snow,0,2,0,0,1,0,1,0,0,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Grassland,0,19,25,2,24,11,24,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Bareland,0,10,9,0,14,22,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Built-up,0,3,1,6,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Forest,0,30,39,12,46,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Water,0,6,65,82,31,0,29,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Wetland,0,5,0,25,17,45,37,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Cropland,0,0,4,0,19,1,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Water,14,13,28,72,0,0,62,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Cropland,2,0,0,1,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Wetland,28,29,0,38,0,46,57,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Bareland,2,2,0,0,0,8,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Built-up,6,14,0,20,0,12,14,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Forest,21,11,15,10,0,18,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,Grassland,0,6,6,5,0,7,10,0,0,0,1
