,0
Forest,2001
Water,1361
Wetland,776
Grassland,650
Non_Wetland,282
Built-up,147
Shrubland,95
Non_Water,87
Bareland,84
Cropland,47
Permanent_ice_and_snow,8
Lichens_and_Mosses,2
