,0
Water,2708
Forest,2313
Bareland,1818
Grassland,1076
Cropland,1035
Wetland,772
Built-up,668
Shrubland,501
Non_Water,372
Non_Wetland,205
Permanent_ice_and_snow,102
Lichens_and_Mosses,35
