Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Shrubland,553,224,92,71,84,187,182,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Non_Wetland,0,0,0,0,0,0,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Grassland,0,450,80,46,111,195,302,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Bareland,246,84,0,57,8,19,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Built-up,348,136,104,0,6,159,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Water,2260,764,262,38,0,639,891,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Forest,1179,501,35,36,202,0,505,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Non_Water,6,4,0,0,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Cropland,682,0,116,78,91,202,197,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Wetland,1136,514,45,15,278,291,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Lichens_and_Mosses,0,2,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R,Permanent_ice_and_snow,1,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Non_Wetland,5,0,0,1,0,1,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Shrubland,164,0,17,20,56,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Grassland,0,0,14,76,151,257,0,847,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Bareland,265,0,0,31,140,10,0,155,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Built-up,243,0,32,0,59,21,0,208,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Water,1122,0,1,67,0,371,0,1835,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Forest,709,0,26,175,205,0,0,1672,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Non_Water,3,0,0,0,6,1,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Cropland,1040,0,43,199,145,102,0,841,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Wetland,665,0,0,37,509,394,0,1482,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Lichens_and_Mosses,2,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Non_Wetland,1,0,0,0,4,2,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Grassland,0,25,121,26,285,345,0,891,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Water,622,8,260,37,0,542,0,1717,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Forest,465,28,192,29,301,0,0,1261,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Bareland,152,1,0,18,33,5,0,117,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Built-up,221,3,250,0,13,56,0,197,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Non_Water,2,0,0,0,9,2,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Shrubland,138,1,59,11,57,68,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Cropland,754,0,239,111,252,256,0,794,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Wetland,429,13,73,6,587,462,0,1306,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Shrubland,0,0,0,0,0,0,0,0,625,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Grassland,0,0,0,0,35,0,235,0,997,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Water,0,0,0,0,0,0,851,0,1412,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Cropland,0,0,0,0,2,0,84,0,604,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Built-up,0,0,0,0,0,0,20,0,28,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Forest,0,0,0,0,62,0,337,0,952,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Bareland,0,0,0,0,0,0,31,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,Wetland,0,0,0,0,25,0,0,0,1868,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Shrubland,0,0,0,0,238,0,0,0,0,125,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Grassland,0,0,0,0,577,0,0,0,0,355,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Water,0,0,0,0,0,0,0,0,0,1353,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Bareland,0,0,0,0,71,0,0,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Cropland,0,0,0,0,300,0,0,0,0,183,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Built-up,0,0,0,0,38,0,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Wetland,0,0,0,0,824,0,0,0,0,497,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,Forest,0,0,0,0,543,0,0,0,0,324,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Grassland,0,903,143,154,35,711,235,524,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Bareland,1,280,0,106,0,163,31,156,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Built-up,38,249,18,0,0,128,20,136,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Forest,311,752,106,153,62,0,337,350,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Water,357,1281,184,130,0,1083,851,821,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Shrubland,55,141,44,41,0,140,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Cropland,108,0,7,105,2,346,84,290,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Wetland,149,503,57,20,25,432,0,193,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Grassland,0,772,12,301,477,318,364,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Shrubland,0,239,0,152,199,110,206,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Built-up,0,65,3,0,13,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Bareland,0,75,0,182,56,14,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Water,0,399,6,75,0,125,624,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Forest,0,422,0,325,484,0,282,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Wetland,0,329,0,67,649,162,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,Cropland,0,0,5,159,104,93,109,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Forest,219,133,45,0,130,0,229,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Shrubland,172,138,119,0,210,339,260,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Water,275,152,159,0,0,715,759,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Cropland,151,0,122,0,151,294,300,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Wetland,251,130,74,0,272,418,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Built-up,14,120,87,0,32,142,5,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Grassland,0,240,237,0,271,402,365,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,Bareland,0,46,0,0,10,13,3,0,0,0,0,1
