Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Shrubland,430,110,49,67,20,196,103,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Non_Wetland,0,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Grassland,0,469,116,229,79,493,109,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Bareland,348,119,0,50,35,107,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Built-up,625,316,196,0,34,459,40,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Water,1875,391,513,148,0,1105,595,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Forest,1490,540,97,214,201,0,513,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Non_Water,3,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Cropland,619,0,116,162,21,378,47,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Wetland,865,287,80,34,159,399,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LVM_M_R,Permanent_ice_and_snow,68,9,11,10,2,46,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,Non_Wetland,1,0,1,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,Shrubland,112,0,48,33,50,29,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,Grassland,0,0,237,273,275,227,0,703,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,Bareland,159,0,0,138,127,16,0,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,Built-up,353,0,173,0,119,41,6,300,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVM_M_R,Water,711,0,234,334,0,647,10,886,0,0,0,0
