Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Shrubland,442,135,79,96,42,104,59,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Grassland,0,252,55,89,54,123,71,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Bareland,1021,229,0,160,131,266,117,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Non_Wetland,1,0,0,0,0,0,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Built-up,884,360,334,0,121,408,67,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Water,2506,748,855,203,0,705,892,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Forest,2380,918,309,496,345,0,652,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Cropland,913,0,198,238,39,284,78,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Non_Water,7,0,2,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Wetland,1953,752,334,134,548,676,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MWA_M_R,Permanent_ice_and_snow,38,1,5,1,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWA_M_R,Non_Wetland,2,0,6,0,3,2,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWA_M_R,Shrubland,40,0,112,32,50,25,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWA_M_R,Grassland,0,0,455,163,219,173,0,572,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWA_M_R,Cropland,411,0,691,395,129,247,1,512,0,0,0,0
