Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Shrubland,2,1,2,1,2,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Grassland,0,3,3,1,2,3,3,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Cropland,46,0,33,2,5,35,4,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Wetland,20,1,9,0,9,16,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Lichens_and_Mosses,1,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Bareland,29,5,0,5,14,17,6,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Built-up,18,1,13,0,3,13,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Water,48,1,38,4,0,34,7,0,0,0,0
AFRICA_2024_WorldCover_2021_36NYJ_M_R,Forest,36,7,18,2,2,0,9,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Shrubland,0,0,0,0,1,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Grassland,0,0,0,0,11,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Cropland,0,0,0,0,18,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Wetland,0,0,0,0,29,0,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Bareland,0,0,0,0,32,0,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Built-up,0,0,0,0,8,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Water,0,0,0,0,0,0,0,29,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NYJ_M_R,Forest,0,0,0,0,18,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Water,41,22,36,29,0,18,9,0,35,4,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Cropland,32,0,27,18,0,13,1,0,27,6,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Wetland,4,5,5,2,0,3,0,0,4,0,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Bareland,31,15,0,20,0,5,4,0,22,0,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Built-up,15,8,11,0,0,4,1,0,10,3,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Forest,30,21,21,15,1,0,7,0,27,6,0
AFRICA_2024_GLC_FCS30D_2022_36NYJ_M_R,Grassland,0,0,1,1,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Grassland,0,0,0,0,0,0,0,0,0,0,5
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Bareland,0,0,0,0,0,0,4,0,0,0,6
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Forest,0,0,0,0,1,0,7,0,0,0,9
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Cropland,0,0,0,0,0,0,1,0,0,0,4
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,23
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NYJ_M_R,Water,0,0,0,0,0,0,9,0,0,0,7
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Water,0,22,9,16,0,20,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Grassland,0,6,5,6,3,6,2,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Wetland,0,15,13,9,12,11,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Bareland,0,20,0,9,8,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Built-up,0,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Forest,0,18,0,2,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NYJ_M_R,Cropland,0,0,2,7,1,15,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NYJ_M_R,Grassland,0,6,7,0,6,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NYJ_M_R,Wetland,0,1,0,0,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NYJ_M_R,Bareland,0,8,0,0,11,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NYJ_M_R,Built-up,0,3,2,0,10,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NYJ_M_R,Forest,0,10,3,0,13,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NYJ_M_R,Cropland,0,0,3,0,5,2,0,0,0,0,0
