Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37PFL_M_R,Shrubland,2,1,2,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Grassland,0,17,30,4,1,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Cropland,67,0,91,45,26,41,13,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Wetland,39,32,0,23,0,42,25,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Lichens_and_Mosses,2,1,1,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Bareland,38,23,31,0,9,5,7,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Built-up,11,11,11,10,0,7,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Water,38,33,116,53,1,37,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PFL_M_R,Forest,47,35,88,34,10,0,6,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Grassland,0,0,3,0,0,0,0,47,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Cropland,0,0,25,0,0,0,8,132,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Bareland,0,0,5,0,0,0,2,46,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Built-up,0,0,0,0,0,0,0,11,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Forest,0,0,25,0,0,0,5,125,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Wetland,0,0,0,0,0,0,14,228,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PFL_M_R,Water,0,0,34,0,0,0,0,85,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Grassland,0,0,0,0,0,0,12,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Cropland,0,0,0,0,0,0,77,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Wetland,0,0,0,0,0,0,97,0,20,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Bareland,0,0,0,0,0,0,28,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Water,0,0,0,0,0,0,0,0,55,0,0
AFRICA_2024_GSW_Yearly_2021_37PFL_M_R,Forest,0,0,0,0,0,0,40,0,6,0,0
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Water,44,55,34,72,28,35,0,0,0,27,4
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Cropland,60,0,25,71,35,49,8,0,0,47,21
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Wetland,26,50,0,39,16,39,14,0,0,20,4
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Bareland,43,33,5,0,22,18,2,0,0,20,8
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Built-up,11,7,0,7,0,6,0,0,0,8,5
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Forest,49,53,25,54,32,0,5,0,0,39,14
AFRICA_2024_GLC_FCS30D_2022_37PFL_M_R,Grassland,0,21,3,13,5,15,0,0,0,11,3
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Grassland,0,32,15,6,10,25,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Wetland,0,72,0,16,16,46,57,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Bareland,0,34,13,0,13,15,25,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Built-up,0,3,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Water,0,62,42,14,12,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Forest,0,57,31,8,30,0,38,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFL_M_R,Cropland,0,0,26,11,41,37,33,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Cropland,20,0,19,16,0,33,18,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Wetland,39,53,0,14,0,58,47,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Bareland,1,12,4,0,0,5,12,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Water,8,34,19,3,0,27,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Forest,10,20,10,2,0,0,13,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Grassland,0,7,3,7,0,7,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFL_M_R,Built-up,0,8,0,5,0,6,0,0,0,0,0
