Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Shrubland,3,3,2,2,2,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Grassland,0,29,24,9,3,13,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Cropland,73,0,22,38,24,32,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Wetland,13,29,0,8,0,27,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Bareland,21,15,0,0,5,2,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Built-up,11,12,3,7,0,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Water,70,92,48,41,0,54,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZQ_M_R,Forest,64,69,37,23,24,0,8,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Forest,0,0,18,0,0,0,3,52,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Cropland,0,0,11,0,0,0,5,32,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Built-up,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Water,0,0,36,0,0,0,0,53,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Grassland,0,0,3,0,0,0,0,25,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Wetland,0,0,0,0,0,0,0,57,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZQ_M_R,Bareland,0,0,0,0,0,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Cropland,0,0,0,0,0,0,83,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Bareland,0,0,0,0,0,0,16,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Forest,0,0,0,0,0,0,71,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Water,0,0,0,0,0,0,0,0,46,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Grassland,0,0,0,0,0,0,25,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PZQ_M_R,Wetland,0,0,0,0,0,0,15,0,3,0,0
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Cropland,22,0,11,40,24,58,5,0,0,65,9
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Water,9,27,36,59,22,60,0,0,0,50,4
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Built-up,6,7,0,7,0,12,0,0,0,13,4
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Forest,18,27,18,34,28,0,3,0,0,66,11
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Grassland,0,15,3,20,7,38,0,0,0,41,1
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Wetland,1,3,0,10,6,15,0,0,0,9,0
AFRICA_2024_GLC_FCS30D_2022_36PZQ_M_R,Bareland,5,5,0,0,6,13,0,0,0,13,1
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Grassland,0,38,1,0,14,23,25,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Bareland,0,31,0,0,7,1,8,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Water,0,40,0,1,0,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Built-up,0,3,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Forest,0,53,4,0,33,0,51,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Cropland,0,0,0,0,29,26,23,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZQ_M_R,Wetland,0,21,0,0,0,12,38,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Cropland,27,0,10,7,0,25,14,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Wetland,17,4,0,0,0,15,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Water,17,22,22,1,0,34,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Forest,23,13,11,2,0,0,14,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Built-up,3,9,0,2,0,8,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Grassland,0,2,0,2,0,3,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZQ_M_R,Bareland,0,3,4,0,0,2,5,0,0,0,0
