Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AFRICA_2024_WorldCover_2021_37QDU_M_R,Shrubland,1,1,2,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Grassland,0,5,2,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Cropland,29,0,28,3,5,24,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Wetland,0,2,2,0,3,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Lichens_and_Mosses,1,1,1,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Bareland,28,27,0,5,5,20,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Built-up,7,6,9,0,0,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Water,22,21,39,4,0,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37QDU_M_R,Forest,19,18,16,0,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Shrubland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Grassland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Cropland,0,0,0,0,7,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Wetland,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Bareland,0,0,0,0,15,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Built-up,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37QDU_M_R,Water,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R,Water,26,18,23,9,0,7,9,0,14,9,0
AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R,Cropland,26,0,19,13,0,11,0,0,17,11,0
AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R,Bareland,28,22,0,20,6,12,6,0,23,12,0
AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R,Built-up,6,5,4,0,0,3,0,0,5,1,0
AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R,Forest,21,18,14,7,0,0,0,0,18,11,0
AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R,Wetland,6,2,0,0,0,0,0,0,0,1,0
AFRICA_2024_GWL_FCS30D_2022_37QDU_M_R,Bareland,0,0,0,0,3,0,3,0,0,0,1
AFRICA_2024_GWL_FCS30D_2022_37QDU_M_R,Water,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37QDU_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,9
AFRICA_2024_GWL_FCS30D_2022_37QDU_M_R,Cropland,0,0,0,0,0,0,0,0,0,0,3
AFRICA_2024_GWL_FCS30D_2022_37QDU_M_R,Forest,0,0,0,0,0,0,0,0,0,0,3
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Grassland,0,5,3,4,2,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Water,0,16,12,4,0,19,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Wetland,0,2,1,0,1,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Bareland,0,23,0,19,10,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Built-up,0,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Forest,0,16,1,2,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R,Cropland,0,0,2,14,2,23,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37QDU_M_R,Cropland,1,0,9,0,14,6,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37QDU_M_R,Grassland,0,4,5,0,5,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37QDU_M_R,Bareland,0,5,0,0,16,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37QDU_M_R,Forest,0,9,6,0,12,0,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37QDU_M_R,Built-up,0,0,4,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37QDU_M_R,Water,0,0,0,0,0,3,0,0,0,0,0
