,0
Bareland,945
Water,777
Cropland,512
Wetland,376
Forest,254
Built-up,241
Grassland,236
Shrubland,121
Non_Wetland,80
Non_Water,55
Lichens_and_Mosses,43
Permanent_ice_and_snow,17
