Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PHP_M_R,Shrubland,2,2,1,3,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Grassland,0,7,6,7,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Cropland,27,0,13,45,2,5,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Wetland,4,19,0,18,0,1,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Lichens_and_Mosses,0,3,1,1,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Bareland,38,51,43,0,16,1,18,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Built-up,7,2,1,7,0,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Water,3,20,61,56,0,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHP_M_R,Forest,10,12,14,12,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Grassland,0,0,0,0,0,0,0,6,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Cropland,0,0,4,0,0,0,0,17,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Bareland,0,0,22,0,0,0,6,57,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Forest,0,0,2,0,0,0,0,15,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Wetland,0,0,0,0,0,0,0,49,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R,Water,0,0,20,0,0,0,0,52,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Grassland,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Cropland,0,0,0,0,0,0,25,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Bareland,0,0,0,0,0,0,99,0,10,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Wetland,0,0,0,0,0,0,24,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Water,0,0,0,0,0,0,0,0,14,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHP_M_R,Forest,0,0,0,0,0,0,6,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Cropland,35,0,4,25,19,1,0,0,0,23,10,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Wetland,12,8,0,11,9,0,0,0,0,6,2,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Bareland,47,35,22,0,47,0,6,0,0,43,17,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Built-up,6,4,0,5,0,0,0,0,0,4,0,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Water,36,13,23,42,34,0,0,0,0,21,1,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Forest,23,20,2,14,5,0,0,0,0,15,2,0
AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R,Grassland,0,5,0,4,3,0,0,0,0,1,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Grassland,0,6,0,1,3,2,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Bareland,0,34,10,0,20,2,33,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Cropland,0,0,3,18,8,14,5,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Wetland,0,2,0,18,0,0,20,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Water,0,4,15,53,3,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R,Forest,0,14,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHP_M_R,Cropland,5,0,1,12,0,12,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHP_M_R,Wetland,15,5,0,22,0,8,22,0,0,0,0,4
AFRICA_2024_DynamicWorld_2024_37PHP_M_R,Bareland,3,17,5,0,0,5,19,0,0,0,0,14
AFRICA_2024_DynamicWorld_2024_37PHP_M_R,Grassland,0,4,0,5,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHP_M_R,Water,0,2,0,17,0,0,0,0,0,0,0,13
AFRICA_2024_DynamicWorld_2024_37PHP_M_R,Built-up,0,3,0,6,0,0,0,0,0,0,0,0
