Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37NCH_M_R,Shrubland,3,3,3,3,1,2,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Grassland,0,50,62,32,12,14,50,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Cropland,107,0,79,66,35,38,87,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Wetland,117,100,0,66,0,53,126,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Lichens_and_Mosses,1,2,0,2,1,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Bareland,33,17,6,0,11,6,14,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Built-up,18,19,7,10,0,0,15,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Water,124,114,118,83,3,0,118,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Forest,106,88,82,60,26,38,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCH_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Grassland,0,0,7,0,0,1,0,161,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Cropland,0,0,29,0,0,6,0,179,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Bareland,0,0,2,0,0,1,0,29,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Built-up,0,0,1,0,0,0,0,7,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Forest,0,0,30,0,0,12,0,205,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Wetland,0,0,0,0,0,19,0,543,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCH_M_R,Water,0,0,38,0,0,0,0,203,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Grassland,0,0,0,0,0,95,0,0,9,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Cropland,0,0,0,0,0,157,0,0,23,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Wetland,0,0,0,0,0,254,0,0,29,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Lichens_and_Mosses,0,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Bareland,0,0,0,0,0,35,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Built-up,0,0,0,0,0,12,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Water,0,0,0,0,0,0,0,0,116,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NCH_M_R,Forest,0,0,0,0,0,180,0,0,25,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Water,87,86,38,117,49,0,93,0,0,123,23,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Cropland,79,0,29,73,44,6,74,0,0,104,33,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Wetland,82,79,0,86,36,19,74,0,0,94,12,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Bareland,33,16,2,0,16,1,17,0,0,27,7,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Built-up,12,15,1,10,0,0,13,0,0,19,5,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Forest,76,76,30,93,48,12,0,0,0,109,27,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Grassland,0,47,7,46,19,1,51,0,0,69,6,0
AFRICA_2024_GLC_FCS30D_2022_37NCH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Grassland,0,88,90,3,28,42,52,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Water,0,134,136,7,12,0,98,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Wetland,0,121,0,0,10,99,73,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Bareland,0,43,19,0,28,24,9,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Built-up,0,5,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Forest,0,88,97,1,44,66,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NCH_M_R,Cropland,0,0,68,3,57,38,61,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Water,41,35,89,6,0,0,74,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Cropland,42,0,36,20,0,28,37,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Wetland,66,54,0,2,0,52,73,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Bareland,6,11,4,0,0,8,9,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Built-up,6,14,0,8,0,2,12,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Forest,30,30,32,7,0,29,0,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37NCH_M_R,Grassland,0,11,12,6,0,6,8,0,0,0,0,1
