Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GWL_FCS30D_2022_37PDK_M_R,Wetland,0,0,0,0,0,0,7,348,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PDK_M_R,Built-up,0,0,2,0,0,0,2,14,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PDK_M_R,Water,0,0,50,0,0,0,0,111,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Grassland,0,0,0,0,0,0,61,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Cropland,0,0,0,0,0,0,172,0,32,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Wetland,0,0,0,0,0,0,165,0,21,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Bareland,0,0,0,0,0,0,77,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Built-up,0,0,0,0,0,0,21,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Forest,0,0,0,0,0,0,62,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,Water,0,0,0,0,0,0,0,0,89,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Cropland,84,0,43,71,55,61,18,0,0,86,37,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Water,90,80,50,87,45,53,0,0,0,83,18,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Wetland,61,64,0,61,21,39,7,0,0,59,7,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Bareland,60,51,8,0,27,18,2,0,0,37,10,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Built-up,19,19,2,20,0,11,2,0,0,22,9,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Forest,47,54,16,48,29,0,5,0,0,70,17,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Grassland,0,29,8,35,16,28,0,0,0,43,8,0
AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,Permanent_ice_and_snow,3,0,0,1,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Water,0,130,22,42,52,16,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Grassland,0,83,22,3,37,38,21,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Wetland,0,123,0,6,23,45,77,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Bareland,0,69,8,0,47,7,40,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Built-up,0,8,0,3,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Forest,0,72,30,4,53,0,50,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Cropland,0,0,34,27,62,31,46,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,Permanent_ice_and_snow,0,5,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Cropland,47,0,42,37,0,37,35,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Wetland,61,38,0,21,0,59,42,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Built-up,12,13,4,16,0,12,14,0,0,0,0,6
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Water,19,35,27,32,0,19,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Forest,13,8,4,7,0,0,10,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Bareland,1,14,6,0,0,4,8,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PDK_M_R,Grassland,0,10,8,13,0,6,7,0,0,0,0,1
