Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GSW_Yearly_2021_37PDL_M_R,Built-up,0,0,0,0,0,0,13,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDL_M_R,Forest,0,0,0,0,0,0,62,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDL_M_R,Wetland,0,0,0,0,0,0,19,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDL_M_R,Water,0,0,0,0,0,0,0,0,51,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Water,53,64,25,77,40,53,0,0,0,65,13,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Cropland,51,0,21,62,41,50,6,0,0,64,26,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Wetland,9,10,0,12,5,11,0,0,0,17,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Bareland,47,38,8,0,40,24,6,0,0,37,17,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Built-up,20,15,0,16,0,8,1,0,0,18,7,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Forest,31,37,10,48,37,0,6,0,0,57,24,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Grassland,0,21,2,24,12,23,2,0,0,32,5,0
AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,Permanent_ice_and_snow,4,1,0,0,0,1,0,0,0,1,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Grassland,0,68,6,3,32,16,17,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Wetland,0,45,0,0,3,0,22,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Bareland,0,54,0,0,47,17,57,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Built-up,0,6,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Water,0,104,3,24,32,20,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Forest,0,64,0,2,44,0,48,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Cropland,0,0,7,3,50,20,31,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,Permanent_ice_and_snow,0,2,0,0,5,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Cropland,40,0,25,26,0,27,30,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Wetland,8,4,0,6,0,9,13,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Bareland,3,11,3,0,0,9,23,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Built-up,9,11,3,14,0,12,10,0,0,0,0,7
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Forest,10,11,3,12,0,0,15,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Water,6,4,7,31,0,27,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDL_M_R,Grassland,0,6,1,7,0,5,5,0,0,0,0,0
