Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37NFG_M_R,Shrubland,3,2,1,1,1,1,3,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Grassland,0,7,1,1,1,0,7,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Cropland,40,0,9,6,2,2,27,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Wetland,23,1,0,4,0,4,45,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Lichens_and_Mosses,1,1,0,0,0,0,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Bareland,44,7,0,0,0,2,24,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Built-up,7,3,0,6,0,0,6,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Forest,39,16,10,17,3,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NFG_M_R,Water,64,20,11,34,0,0,76,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Forest,0,0,7,0,0,1,0,30,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Cropland,0,0,0,0,0,0,0,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Grassland,0,0,0,0,0,1,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Wetland,0,0,0,0,0,0,0,75,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Water,0,0,20,0,0,0,0,26,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NFG_M_R,Bareland,0,0,4,0,0,2,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Grassland,0,0,0,0,0,4,0,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Cropland,0,0,0,0,0,10,0,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Forest,0,0,0,0,0,35,0,0,14,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Water,0,0,0,0,0,0,0,0,55,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Wetland,0,0,0,0,0,17,0,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_37NFG_M_R,Bareland,0,0,0,0,0,25,0,0,14,0,0
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Water,30,45,20,42,21,0,34,0,0,52,7
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Cropland,11,0,0,17,6,0,17,0,0,41,3
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Bareland,24,30,4,0,9,2,11,0,0,28,1
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Built-up,3,5,0,3,0,0,3,0,0,6,0
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Forest,20,34,7,24,18,1,0,0,0,49,8
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Grassland,0,5,0,5,1,1,6,0,0,11,0
AFRICA_2024_GLC_FCS30D_2022_37NFG_M_R,Wetland,9,18,0,11,5,0,7,0,0,13,1
AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R,Forest,0,17,2,0,8,49,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R,Grassland,0,8,0,1,3,8,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R,Cropland,0,0,0,5,5,20,16,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R,Bareland,0,3,0,0,5,44,12,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R,Wetland,0,0,0,0,2,50,7,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NFG_M_R,Water,0,2,0,0,0,0,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NFG_M_R,Cropland,4,0,1,2,0,0,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NFG_M_R,Bareland,1,2,1,0,0,3,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NFG_M_R,Water,3,6,28,19,0,0,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NFG_M_R,Forest,8,11,18,8,0,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NFG_M_R,Grassland,0,4,2,7,0,1,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NFG_M_R,Wetland,0,4,0,1,0,4,2,0,0,0,0
