Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37PBP_M_R,Shrubland,3,3,2,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Grassland,0,31,57,1,1,22,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Cropland,71,0,62,28,24,64,16,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Wetland,47,89,0,6,1,91,31,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Lichens_and_Mosses,1,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Bareland,29,28,0,0,5,5,2,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Built-up,9,13,5,7,0,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Water,85,110,88,52,1,112,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBP_M_R,Forest,54,53,66,13,10,0,6,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Grassland,0,0,6,0,0,0,1,92,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Cropland,0,0,33,0,0,0,10,132,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Forest,0,0,27,0,0,0,10,119,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Wetland,0,0,0,0,0,0,8,257,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Built-up,0,0,3,0,0,0,0,5,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Water,0,0,42,0,0,0,0,110,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBP_M_R,Bareland,0,0,0,0,0,0,0,5,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Grassland,0,0,0,0,0,0,34,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Cropland,0,0,0,0,0,0,110,0,21,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Wetland,0,0,0,0,0,0,133,0,37,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Bareland,0,0,0,0,0,0,14,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Forest,0,0,0,0,0,0,66,0,15,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Built-up,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBP_M_R,Water,0,0,0,0,0,0,0,0,104,0,0
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Water,46,66,42,78,29,71,0,0,0,85,11
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Cropland,51,0,33,56,30,64,10,0,0,78,21
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Wetland,41,45,0,27,3,47,8,0,0,62,1
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Bareland,14,13,0,0,8,9,0,0,0,17,1
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Built-up,11,9,3,7,0,8,0,0,0,11,3
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Forest,45,45,27,40,17,0,10,0,0,70,14
AFRICA_2024_GLC_FCS30D_2022_37PBP_M_R,Grassland,0,20,6,14,1,31,1,0,0,45,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Grassland,0,52,36,0,13,21,15,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Wetland,0,95,0,2,30,28,77,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Bareland,0,30,3,0,10,0,12,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Water,0,102,52,0,34,24,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Forest,0,75,41,0,45,0,55,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBP_M_R,Cropland,0,0,41,2,43,17,46,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Cropland,38,0,34,20,0,35,31,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Wetland,67,35,0,0,0,56,50,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Water,26,10,51,1,0,25,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Forest,21,15,17,2,0,0,15,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Bareland,1,3,2,0,0,2,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Grassland,0,3,2,8,0,3,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBP_M_R,Built-up,0,7,0,3,0,7,2,0,0,0,0
