Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PWA_M_R,Shrubland,3,3,3,2,1,3,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Grassland,0,27,26,5,1,23,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Cropland,105,0,56,65,31,92,31,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Wetland,74,72,0,17,1,83,10,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Lichens_and_Mosses,1,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Bareland,56,56,8,0,18,31,10,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Built-up,20,17,0,14,0,17,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Water,89,97,41,72,1,101,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWA_M_R,Forest,51,52,35,10,3,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Grassland,0,0,6,0,0,0,0,58,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Cropland,0,0,38,0,0,0,11,130,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Forest,0,0,20,0,0,0,0,75,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Wetland,0,0,0,0,0,0,1,202,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Water,0,0,47,0,0,0,0,63,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Built-up,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,Bareland,0,0,8,0,0,0,2,11,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Shrubland,0,0,0,0,0,0,5,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Grassland,0,0,0,0,0,0,39,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Cropland,0,0,0,0,0,0,176,0,39,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Wetland,0,0,0,0,0,0,115,0,19,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Bareland,0,0,0,0,0,0,85,0,12,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Built-up,0,0,0,0,0,0,11,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Forest,0,0,0,0,0,0,53,0,11,0,0
AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,Water,0,0,0,0,0,0,0,0,102,0,0
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Water,84,92,47,58,24,31,0,0,0,78,0
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Cropland,85,0,38,61,42,55,11,0,0,95,9
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Wetland,27,59,0,2,2,28,1,0,0,66,0
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Bareland,56,52,8,0,33,7,2,0,0,37,6
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Built-up,15,19,0,4,0,4,0,0,0,10,3
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Forest,51,61,20,16,16,0,0,0,0,66,1
AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,Grassland,0,22,6,1,0,15,0,0,0,36,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Grassland,0,52,24,5,15,15,7,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Wetland,0,86,0,3,22,13,38,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Bareland,0,44,3,0,38,0,27,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Built-up,0,2,0,2,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Forest,0,69,25,0,30,0,26,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Cropland,0,0,36,28,61,31,44,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,Water,0,91,21,33,46,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Cropland,32,0,39,37,0,36,38,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Wetland,31,28,0,3,0,34,33,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Forest,9,18,16,3,0,0,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Bareland,1,15,0,0,0,0,15,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Water,1,38,23,21,0,7,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Grassland,0,13,8,12,0,10,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWA_M_R,Built-up,0,13,2,14,0,6,4,0,0,0,0
