,0
AFRICA_2024_WorldCover_2021_36NYP_M_R,629
AFRICA_2024_GLC_FCS30D_2022_36NYP_M_R,604
AFRICA_2024_DynamicWorld_2024_36NYP_M_R,558
AFRICA_2024_ESRI_Annual_LULC_2024_36NYP_M_R,550
AFRICA_2024_GWL_FCS30D_2022_36NYP_M_R,136
AFRICA_2024_GSW_Yearly_2021_36NYP_M_R,82
